fy,firm,state,city,penalty_usd,source_url,raw
FY2018,1 st Choice Home Improvements,FL,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2018
FY2018,"Yoder Homes, LLC",FL,,
FY2018,Florida-Georgia Windows & Doors,FL,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2018
FY2018,"Leonard Oaks, LLC",MI,,
FY2018,"DJ’s Interior Specialties, Inc",MI,,
FY2018,Mark Benner d/b/a Mark’s Handyman Service,MI,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2018
FY2018,"Posh Nest, 505, LLC",OH,
FY2018,"Castillo Painting and Remodeling, Inc. d/b/a Peralta Painting and Remodeling",IL,,
FY2018,"Karl Wyant and Darford, LLC",MN,,
FY2018,"DuraPro Painting, LLC",MN,,
FY2018,"Agape Home Improvement Company, LLC",MO,,
FY2018,"Doccs Welding & Fabrication, LLC",MO,,
FY2018,John Skaggs d/b/a JDS Properties,MO,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2018
FY2018,Laurel Management,MO,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2018
FY2018,RS Dearing Construction,MO,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2018
FY2018,"Robbie Michael Schroer, d/b/a Robbie's Home Improvement",MO,,
FY2018,"Farr Rentals, LLC",MO,,
FY2018,"Mader Enterprises, LLC d/b/a/ Earthway, LLC",MO,
FY2018,"Lindy Glass, Inc. d/b/a Lindy Window & Door",NE,,
FY2018,"Second Chance Dustless Blasting, LLC",NE,,
FY2018,Marcus Brown d/b/a/Brown Construction,NE,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2018
FY2018,"H and A Orangi Remodeling, LLC",MO,,
FY2018,Venezias Finishing Touch,CO,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2018
FY2018,"Bradley Built, LLC",ID,,
FY2018,Stephen Hart / Steve Hart Construction,ID,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2018
FY2018,Maurice Field d/b/a A&M Leave the Maintenance to Us,ME,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2018
FY2018,"Bartlett Street Condos, LLC",MA,,
FY2018,Bud Aiken d/b/a Rainbow Painters,ME,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2018
FY2018,"Thanh Nguyen d/b/a/ Hachi, Group, LLC",MA,
FY2018,"Michael Definis All Pro Contracting, Inc",NJ,,
FY2018,"Virginia College, LLC d/b/a Brightwood Career Institute",WI,,
FY2018,"Fibertec Industrial Hygiene Services, Inc",MI,,
FY2018,"Detroit Training Center, Inc",MI,,
FY2018,Real Estate Training For U,MI,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2018
FY2018,"Northern Trends Building & Designs, Inc",MN,,
FY2018,"Top Choice Contracting, LLC",MO,,
FY2018,"Ascent Contracting, Inc",CO,,
FY2018,"Evoke Custom Builders, LLC",CO,,
FY2018,"Gunlock Homes, Inc",CO,,
FY2018,"Welcome Home Property Management, LLC",ID,,
FY2018,"PR&C, LLC d/b/a Palouse Rentals",ID,,
FY2018,"Nu Vu Glass, Inc",ID,,
FY2018,"View Point, Inc",ID,,
FY2018,"Inland Auto Glass, Inc., d/b/a Inland Auto Glass, Clarkston Glass, Clearwater Glass"
FY2018,"Renaissance Fine Woodworking, Inc",WA,,
FY2018,"Investment Properties, LLC",ME,,
FY2018,"V&G Home Improvement, Inc",ME,,
FY2018,Ahmad Alijabbari d/b/a AA Management,ME,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2018
FY2018,Stephen Pearson d/b/a Pearson Custom Homes,MA,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2018
FY2018,Campos Construction,ME,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2018
FY2018,"Imagineers, LLC",CT,,
FY2018,"Premier Flipping, Inc",CT,,
FY2018,"A&I Developers, Inc",NY,,
FY2018,Frederick Gentile d/b/a Gentile Construction and General Contracting,PA,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2018
FY2018,McNamara Realty,CA,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2018
FY2018,WRB Refining LP and Phillips 66 Co,IL,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2018
FY2019,"Investment Properties, LLC",ME,,82896
FY2019,"Smith Rentals, LLC",WV,,56114
FY2019,"Euro-Tech, Inc",IL,,52793
FY2019,Gerald Wojtalewicz,NE,,7500,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-3
FY2019,"Mohammad Sikder and District Properties, LLC",DC,,50000
FY2019,High Rise Build & Design Inc. and Somattie Surujnarine,NY,,48000,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-3
FY2019,"Criminal Prosecutions Mohammad Sikder and District Properties, LLC",DC,,
FY2019,Civil Settlements/Orders High Rise Build & Design Inc. and Somattie Surujnarine,NY,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-3
FY2019,"Actions $80,000 or More Investment Properties, LLC",ME,
FY2019,"Actions $50,000 or More Ahmad Alijabbari",ME,,
FY2019,"​ Smith Rentals, LLC",WV,,
FY2019,"Actions $30,000 or More Budget Rentals, LLC",PA,
FY2019,McNamara Realty,CA,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-3
FY2019,"Actions $20,000 or More Total Change, Inc",NY,
FY2019,"City Wide Decorators, Inc",VA,,
FY2019,"Franklin M. Santmyer, Jr",WV,,
FY2019,"TruSon Exteriors, LLC",MO,,
FY2019,"Student Painters-MI, LLC",MI,,
FY2019,"Seismic Retrofitters, Inc",CA,,
FY2019,"Actions $10,000 or More Panther Siding & Windows, Inc",NY,
FY2019,"BJZ Development and Construction, LLC",MO,,
FY2019,"Sure Point Exteriors, LLC",KS,,
FY2019,"Ali’s Construction & Remodeling, Inc",CA,,
FY2019,"Hartman Baldwin, Inc",CA,,
FY2019,"Kemp Brother Construction, Inc",CA,,
FY2019,"CBIP, Inc., d/b/a Coldwell Banker Island Properties",HI,
FY2019,"Actions Less Than $10,000 V&G Home Improvements, Inc",ME,
FY2019,"Imagineers, LLC",CT,,
FY2019,Master Roofing and Restoration,CT,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-3
FY2019,Campos Construction,ME,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-3
FY2019,Stephen Pearson d/b/a/ Pearson Custom Homes,MA,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-3
FY2019,"Abatement Solutions, LLC",NY,,
FY2019,Topmost Design and Construction,NY,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-3
FY2019,Two Dudes Painting Co,PA,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-3
FY2019,"Brentmore Construction, Inc",PA,,
FY2019,"Bedrock Services, Inc. d/b/a CertaPro Painters of Pittsburgh East",PA,,
FY2019,"Cedars Woodworking & Interior Painting, LLC",PA,,
FY2019,"Blue Ridge Classic Painting, LLC",VA,,
FY2019,"Carolina Traditional Homes, Inc",SC,,
FY2019,Champion Windows,TN,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-3
FY2019,"All Start Glass, Inc",TN,,
FY2019,Archer Custom Builders,TN,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-3
FY2019,"Dwell Designed Construction, LLC",TN,,
FY2019,"Celtic Works, Inc",SC,,
FY2019,"Construction Specialties of Columbia, Inc",SC,,
FY2019,​ Bayview Windows & Doors,FL,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-3
FY2019,​ KBF Design Gallery,FL,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-3
FY2019,"​ Farina & Sons, Inc",FL,,
FY2019,Rick Bedel Construction,OH,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-3
FY2019,"Woodlore Remodeling, Inc",IL,,
FY2019,"Kleckner Construction Co., Inc",IL,,
FY2019,"Ayers Basement Systems, LLC",MI,,
FY2019,"Hagan Realty, Inc",MI,,
FY2019,"East West Properties, LLC",KS,,
FY2019,"Aaron’s Painting and Remodeling, Inc",KS,,
FY2019,"Forgeworks, LLC",MO,,
FY2019,"JSK Electrical & Construction, LLC, formerly Patriot Restoration, LLC",MO
FY2019,"Acuity Renovation Concepts, LLC",MO,,
FY2019,"J&T Turnkey Properties, LLC",MO,,
FY2019,"JP Painting, LLC",MO,,
FY2019,"Dennis Fitzpatrick, d/b/a Fitzpatrick Construction, LLC",MO,
FY2019,"Mesa Contracting, LLC",MO,,
FY2019,"Bard Properties, LLC",MO,,
FY2019,"Hugo Farfan Construction, LLC",MO,,
FY2019,"Just Another Project, LLC",MO,,
FY2019,"Metro Construction, Inc",CO,,
FY2019,"Roof Crafters of Colorado, LLC, d/b/a Colorado Western Construction",CO,
FY2019,"ASC Berkeley, Inc. d/b/a/All Seasons Construction",CA,,
FY2019,"Mendez-Ortiz Construction, Inc",CA,,
FY2019,"Create RE, Inc",CA,,
FY2019,"Pacific Home Remodeling, Inc",CA,,
FY2019,Big Red Construction,CA,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-3
FY2019,Century 21 Homefinders of Hawaii,HI,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-3
FY2019,"Gall Construction Co., Inc",WA,,
FY2019,Expedited Settlement Agreements Earl W. Cole d/b/a E.W. Cole Home Improvements,ME,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-3
FY2019,Rice Painting Contractors of Cape Neddick ME,ME,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-3
FY2019,"Pro Painting, LLC",CT,,
FY2019,Big Apple Occupation Safety Corp,NY,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-3
FY2019,"A.G. Johnson Consulting, LLC",NY,,
FY2019,Airtek Environmental Corp,NY,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-3
FY2019,"Tri-State Creations, LLC",PA,,
FY2019,"Champion Window Company of Minneapolis, LLC",MN,,
FY2019,"M.S. Consulting, LLC",MO,,
FY2019,"Integrated Renovations, LLC",MO,,
FY2019,"Coggeshall Construction, Inc",CO,,
FY2019,"Pappas Painting & Repair, Inc",CO,,
FY2019,"Kelly Custom Painting, LLC",CO,,
FY2019,"Ameko APS, Inc",CA,,
FY2019,Pure Design & Build,ID,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-3
FY2019,Western Idaho Builders,ID,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-3
FY2019,Bright Star Property Services,ID,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-3
FY2019,Ogata Construction Co,ID,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-3
FY2019,"TruVine Equity, LLC",ID,,
FY2019,"Equity Builders of Idaho, LLC",ID,,
FY2019,"Advantage Handy Work, LLC",ID,,
FY2019,"Westminster II, LLC",ID,,
FY2019,"Webster Construction, LLC",ID,,
FY2019,"Reynolds Brothers Construction, LLC",ID,,
FY2019,"Noble Framing, Inc",ID,,
FY2019,Civil Complaints David Bean,NH,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-3
FY2019,Build-It Brothers,ME,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-3
FY2019,"Mitchell Professional Services of the Seacoast & Lakes Region, Inc. d/b/a CertaPro Painters of the Seacoast & Lakes Region",NH,,
FY2019,"Modern Coastal Builders, LLC",NH,,
FY2019,"Excel Pro Painters, Inc",ME,,
FY2019,"ACM Group, Inc",NH,,
FY2019,"Terravecchia Building and Restoration, Inc",NH,,
FY2019,"C&W Painting and Carpentry, Inc",NJ,,
FY2019,"Bottos Construction, Inc",PA,,
FY2019,"The Askins Development Group, LLC",MO,,
FY2019,"CAM Properties, KC, LLC",MO,
FY2019,"Luigi Painting, LLC",NE,,
FY2019,"Fusion Windows and Doors, Inc",CA,,
FY2019,Kaminsky Design & Remodeling,CA,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-3
FY2019,Other Cases with Lead-based Paint SEPs Dow Silicones Corp,MI,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-3
FY2020,Muhammad Ashraf,PA,,84000,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-1
FY2020,Walter H. Clews,MD,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-1
FY2020,"Collegiate Entrepreneurs, Inc",MA,,50000
FY2020,Aaron Wise,PA,,1596,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-1
FY2020,Dennis Morgan,PA,,100000,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-1
FY2020,"Precision Consulting, Inc. and Wayne Gladney",NY,,100
FY2020,"Additional Highlights Civil Settlements/Orders Actions $30,000 or More Vaughn and Lori Rimel d/b/a V&L Properties",PA,,
FY2020,Sky Properties LLC,KY,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-1
FY2020,"Continental Windows and Glass, Corp",IL,,
FY2020,The Pat Burke Co,TX,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-1
FY2020,"PMR Properties, LLC",IA,,
FY2020,"ProBuild Co., LLC",CA,,
FY2020,"Actions $20,000 or More Howard Gross",NH,,
FY2020,Kaminskiy Design & Remodeling,CA,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-1
FY2020,"Lumina Builders, Inc",CA,,
FY2020,"Dilbeck & Sons, Inc",CA,,
FY2020,"Actions $10,000 or More Mitchell Professional Services",NH,,
FY2020,"Chloe Construction Co., LLC",NY,,
FY2020,Executech Interiors Corp,NY,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-1
FY2020,"Newberry Parc, LLC",KY,,
FY2020,"Brown Capital Management, LLC d/b/a Eagles Eyrie Apartments",KY,,
FY2020,"Homoly and Associates, Inc",MO,,
FY2020,"KC Renovation & Design Group, LLC",MO,,
FY2020,Welek Construction Co,MO,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-1
FY2020,"Fusion Windows and Doors, Inc",CA,,
FY2020,"Bitech Construction Co., Inc",CA,,
FY2020,"Actions Less Than $10,000 LandMarx Construction",ME,,
FY2020,"Dave Johnson Building and Remodeling, Inc",ME,,
FY2020,"Excel Pro Painters, Inc",ME,,
FY2020,"ACM Group, Inc",NH,,
FY2020,"Modern Coastal Builders, LLC",MA,,
FY2020,"Pro Painting NYC, Inc",NY,,
FY2020,"Promethean Remodeling, LLC",NJ,,
FY2020,"European Brothers, Inc",PA,,
FY2020,"McCormick Renovations, Inc",PA,,
FY2020,Inks Installation,PA,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-1
FY2020,"A Rising Son Construction, LLC",TN,,
FY2020,Falconite Development Group,KY,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-1
FY2020,"Jesse C. Bollinger, Jr. d/b/a Creekside North Apartments",KY,,
FY2020,"Capital City Rentals, LLC",KY,,
FY2020,"BDS Roofing, LLC d/b/a Armor Xteriors",TN,,
FY2020,All About Doors & Windows,FL,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-1
FY2020,"BG Construction, LLC",TN,,
FY2020,"Kessinger Real Estate, Ltd",MS,,
FY2020,Alco Windows & Doors,FL,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-1
FY2020,"Pro Windows & Siding Co., Inc",SC,,
FY2020,"Certified Construction of the Gulf Coast, LLC",FL,,
FY2020,Re/Max Legacy Realty,MS,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-1
FY2020,"Olson Portfolio 3, LLC d/b/a The Block Apartments",NC,,
FY2020,"Blackburn Communities, LLC",MS,,
FY2020,"Well Done Painting Services, LLC",OH,,
FY2020,"JB Solutions, LLC d/b/a Window Depot of Kansas City",MO,,
FY2020,Jeff Sutton d/b/a Jeff Sutton Construction,NE,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-1
FY2020,"SmithCo Exteriors, LLC",MO,,
FY2020,"Vanguard Construction Companies, Ltd",CO,,
FY2020,"Gunlock Homes, Inc",CO,,
FY2020,"Palmetto Contracting Services, LLC",ID,,
FY2020,Stephen Seckendorf,NH,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-1
FY2020,E.P. Management Corp,MA,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-1
FY2020,"Creative Renovations, LLC",NY,,
FY2020,"Eagle Construction, Services, LLC",MI,
FY2020,"BBC Construction & Remodeling, Inc",IL,,
FY2020,"Bella Vista Company Construction Services, LP",TX,,
FY2020,"Bax Homeworks, LLC",MO,,
FY2020,"Cassil Restoration Contractors, LLC",MO,,
FY2020,"Sterling Steel, LLC",CO,,
FY2020,"LCM Builders, LLC",WA,,
FY2020,Litzinger Construction Co,ID,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-1
FY2020,"Nova Homes, LLC",ID,,
FY2020,"D.A. Parry Construction, Inc",ID,,
FY2020,"Grizzly Construction, LLC",ID,,
FY2020,"2N Clean-up & Restoration, LLC",ID,,
FY2020,"Turn-Key Construction and Renovations, LLC",ID,,
FY2020,"JRS Home Solutions, LLC",ID,,
FY2020,"Settlements with Projects to Reduce Lead Exposure ​ Detroit Renovations, LLC and Nicole Curtis",MN,,
FY2020,"Selby Enterprises, LLC",IA,,
FY2020,"United States and State of Ohio v. BP Products North America, Inc. and BP-Husky Refining, LLC",OH,
FY2021,"Flipnmove Productions and EQ Media, Inc",TX,,30000
FY2021,Rickey Lynch,NY,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2
FY2021,"Additional Highlights Civil Settlements/Orders Actions $30,000 or More TRI Property Management",CO,,
FY2021,"HDP Southside Homes, LLC",FL,,
FY2021,"The Kentucky Life, Inc. d/b/a Kentucky Life Property Management",KY,,
FY2021,Cortese Construction Services Corp,NY,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2
FY2021,"Dependable Home Improvements, Inc",NY,,
FY2021,Pennrose Management Company,PA,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2
FY2021,"Actions $20,000 or More TLR Property Management, Inc",FL,
FY2021,"BJ Crawford LLC, d/b/a Crawford Properties",MS,,
FY2021,Heiler Painting LLC,PA,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2
FY2021,"Window Universe Cleveland, LLC",OH,,
FY2021,"Actions $10,000 or More MIK Construction, Inc",CA,
FY2021,"NRT Property Management Atlanta, LLC, d/b/a Property Frameworks Atlanta",GA,
FY2021,Mike Bunie Inc,NH,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2
FY2021,"Rhode Construction Company, Inc",SC,,
FY2021,"J J and V, Inc",TX,,
FY2021,Vanderbilt Development Corporation and Manchester Commons Associates,VT,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2
FY2021,Robert Thibault,VT,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2
FY2021,H.K. Construction Corp,HI,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2
FY2021,"Actions Less Than $10,000 Dasmen Residential, LLC",AL,
FY2021,"Stonemark Management, LLC",AL,,
FY2021,"Precise Home Builders, Inc",CA,,
FY2021,"J. Corrigan, LLC",CT,,
FY2021,American Best Roofing & Remodeling LLC,CO,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2
FY2021,Vivax Systems Inc. d/b/a Vivax Pro Painting,CO,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2
FY2021,"Mark Hammer Construction Ltd., LLC",CO,,
FY2021,"DHD Investments, LLC, d/b/a ReBath of Mid Florida",FL,
FY2021,H. Clarence Springer,FL,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2
FY2021,"First Communities Management, d/b/a Keeneland Farms Management",FL,,
FY2021,"Bluegrass Management, LLC",KY,,
FY2021,"GreatHouse Builders, Inc",KY,,
FY2021,"Hanson Property Enterprises, LLC d/b/a PMI Central Kentucky",KY,,
FY2021,"Quantum Enterprises, Inc",KY,,
FY2021,Omar B. Construction LLC,MD,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2
FY2021,"City Restoration & Revival, LLC",MO,,
FY2021,"Woodard Cleaning and Restoration, Inc",MO,,
FY2021,"The Window Dudes, LLC",MO,,
FY2021,Roark Aluminum Window and Insulation Company,MO,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2
FY2021,McFar Contractors,NY,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2
FY2021,"SAS Holding, LLC",NC,,
FY2021,"Wellington Advisors, LLC",NC,,
FY2021,"Coastal Siding & Windows, Inc",SC,,
FY2021,2nd Generation Painting,TN,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2
FY2021,Mockingbird Build LLC,TN,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2
FY2021,Scott Pires d/b/a The Valley’s View,VT,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2
FY2021,"Praetorian Disaster Response, LLC dba SERVPRO of Bennington and Rutland Counties",VT,,
FY2021,ID Build LLC d/b/a Imperial Design,WA,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2
FY2021,"Prominent Painters, LLC d/b/a Fresh Coat Painters of Charleston",WV,,
FY2021,"Mackone Development, Inc",CA,,
FY2021,"AMG & Associates, Inc",CA,,
FY2021,Woodcliff Corporation,CA,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2
FY2021,Adobe Construction LLC,CO,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2
FY2021,Craft Painters LLC,CO,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2
FY2021,Drapers Home Renovations LLC,CO,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2
FY2021,"Abundant Life Investments, LLC",ID,,
FY2021,Alcorn Design Build LLC,ID,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2
FY2021,Rigg Construction Inc,ID,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2
FY2021,"Tuma Construction, LLC",ID,,
FY2021,Vision Built Construction LLC,ID,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2
FY2021,"Visser Building Co., L.C",ID,,
FY2021,"Karin Ross Designs, LLC",KS,,
FY2021,"Metro Community Development, Inc",MI,,
FY2021,"ZOTA Safety Services, LLC",MN,,
FY2021,"True Finish Painting, LLC",NE,,
FY2021,"911 Homesavers, LLC",NY,,
FY2021,CertaPro Painters of West Rochester NY,NY,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2
FY2021,Build Forward Construction LLC,OR,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2
FY2021,CNC Construction and Plumbing LLC,OR,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2
FY2021,Davis Didier Stone LLC dba Rogue Remodel,OR,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2
FY2021,Kropf Construction West LLC,OR,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2
FY2021,Portland Project LLC,OR,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2
FY2021,PROBuild Contractors LLC,OR,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2
FY2021,All About Anything Construction LLC,WA,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2
FY2021,Bill Griesmeyer Const,WA,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2
FY2021,Bocanegra Construction LLC,WA,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2
FY2021,Brandt LLC dba All-Safe Abatement Services,WA,,,https://www.epa.gov/enforcement/epas-lead-based-paint-enforcement-helps-protect-children-and-vulnerable-communities-2
