npdes_id,facility_name,address,city,state,zip,lat,lng,lifetime_qtrs_any_snc,current_pollution_snc_streak,first_snc_qtr,enforcement_status
TX0070297,OAK HOLLOW WWTP,569 FM 2540,VAN VLECK,TX,77482,29.011422,-95.88334,10,5,20083,no_formal_federal_action_since_2023-05;has_informal_action
TX0032476,CITY OF WALLER WWTP,102 WALNUT ST,WALLER COUNTY,TX,77484,30.048611,-95.925,18,4,20091,no_formal_federal_action_since_2023-05;has_informal_action
WV1020889,WESTRIDGE NO. 3 SURFACE MINE,US RT 119 SOUTH SHAFFER ROAD,MADISON,WV,25130,38.0939,-81.9678,37,24,20172,no_formal_federal_action_since_2023-05;no_informal_action
WIG006036,SCHMITZ READY MIX INC MILWAUKEE FACILITY,5400 N 124TH ST,MILWAUKEE,WI,53225,43.114917,-88.064944,7,7,20244,no_formal_federal_action_since_2023-05;has_informal_action
IL0070351,4 STAR MHP STP,2776 EAST 2625 ROAD,MARSEILLES,IL,61341,41.336667,-88.661667,114,48,19961,no_formal_federal_action_since_2023-05;no_informal_action
OH0124320,NEWARK CITY LANDFILL,WATSON ROAD,NEWARK,OH,43055,40.04119,-82.3799,46,7,20052,no_formal_federal_action_since_2023-05;has_informal_action
IDR053135,VALLEY PAVING AND ASPHALT - MCCALL FACILITY,350 W DIENHARD LN,MCCALL,ID,83638,44.896270,-116.123080,6,6,20251,no_formal_federal_action_since_2023-05;no_informal_action
MO0111937,FCPWSD NO. 3 LITTLE FOX CREEK WWTP,FOX CREEK DRIVE,LABADIE,MO,63055,38.5015813,-90.790137,6,4,20243,no_formal_federal_action_since_2023-05;no_informal_action
LA0081809,"MAGNOLIA WATER UTILITY OPERATING CO., LLC- PLANTATION TRACE",217 LEIGHTON QUARTERS RD,THIBODAUX,LA,70301,29.791944,-90.853611,68,3,20014,no_formal_federal_action_since_2023-05;no_informal_action
OH0103063,WINKING LIZARD OF PENINSULA,1615 MAIN STREET,PENINSULA,OH,44264,41.241667,-81.549444,39,3,20034,no_formal_federal_action_since_2023-05;no_informal_action
IDG131016,IDAHO DEPARTMENT OF FISH AND GAME - HAYSPUR FISH HATCHERY,71 HAYSPUR LANE,BELLEVUE,ID,83313,43.339923,-114.147158,7,6,20233,no_formal_federal_action_since_2023-05;no_informal_action
WI0023523,CAMBRIA WASTEWATER TREATMENT FACILITY,"200 CTH  P , CAMBRIA, WISCONSIN",CAMBRIA,WI,53923,43.543333,-89.108333,60,4,19961,no_formal_federal_action_since_2023-05;no_informal_action
IA0082651,"MANSON, CITY OF WTP",1015 13TH STREET,MANSON,IA,50563,42.53003,-94.53333,12,5,20204,no_formal_federal_action_since_2023-05;no_informal_action
IL0074985,SPRING GROVE STP,3001 INDUSTRIAL DRIVE,SPRING GROVE,IL,60081,42.444,-88.235,33,17,20032,no_formal_federal_action_since_2023-05;has_informal_action
MIG010092,VANDERPLOEG HOLSTEINS-CAFO,1223 SOUTH BEGOLE ROAD,ITHACA,MI,48847,43.2737,-84.6334,3,3,20254,no_formal_federal_action_since_2023-05;has_informal_action
AL0022209,PHENIX CITY WWTP,1600 E. STATE DOCKS ROAD,PHENIX CITY,AL,36869,32.432711,-84.971222,26,12,19982,no_formal_federal_action_since_2023-05;has_informal_action
NHG910104,FREUDENBERG-NOK SEALING TECHNOLOGIES,450 PLEASANT STREET,BRISTOL,NH,03222,43.585172,-71.754058,11,11,20234,no_formal_federal_action_since_2023-05;no_informal_action
MO0132977,RIDGEVIEW ESTATES WWTF,350 FT. NE OF INTERSECTION OF COUNTY RD,FAIR GROVE,MO,65648,37.4353104,-93.1078150,28,7,20153,no_formal_federal_action_since_2023-05;no_informal_action
NY0020184,HADLEY (T) STP,WOODWARD AVENUE EXTENSION,HADLEY,NY,12835,43.320694,-73.849583,8,7,20241,no_formal_federal_action_since_2023-05;no_informal_action
COG318087,GILCREST TOWN OF WWTP GROUNDWATER EXTRACTION WELL 2,HWY 85 AND 14 ST,GILCREST,CO,80623,40.28926,-104.76999,11,7,20221,no_formal_federal_action_since_2023-05;has_informal_action
FL0027880,JASPER WWTF,SW 107TH AVE,JASPER,FL,32052,30.5057111,-82.9494611,38,10,19984,no_formal_federal_action_since_2023-05;has_informal_action
MO0140171,SUMMER BAY WWTF,MAJESTIC DRIVE,BRANSON,MO,65616,36.621702,-93.307946,6,5,20251,no_formal_federal_action_since_2023-05;no_informal_action
COG591014,ROMEO WWTF,127500 15 RD,ROMEO,CO,81148,37.17583,-105.83056,7,0,20244,no_formal_federal_action_since_2023-05;no_informal_action
TX0115657,SIERRA BLANCA,2.1 M N OF INTX RR 1111 & UNION PACIFIC RR,SIERRA BLANCA,TX,79851,31.168611,-105.324166,38,4,20032,no_formal_federal_action_since_2023-05;has_informal_action
COG591196,FOUR SEASONS RV PARK,4305 E US HWY 50,SALIDA,CO,81201,38.5101078,-105.966418,7,7,20244,no_formal_federal_action_since_2023-05;has_informal_action
LAG750073,BROOKWOOD PROPERTIES LLC - TERRACE PROPERTIES,10555 OLD HAMMOND HWY,BATON ROUGE,LA,70817,30.433889,-91.068056,15,3,20223,no_formal_federal_action_since_2023-05;has_informal_action
MOGDS0219,REHOPE FARM,25713 SOUTH STATE ROUTE K,HARRISONVILLE,MO,64701,38.648027,-94.226135,4,4,20253,no_formal_federal_action_since_2023-05;no_informal_action
OH0025941,VILLAGE OF KINGSTON WWTP,COUNTY LINE ROAD,KINGSTON,OH,45644,39.483333,-82.925833,49,18,19961,no_formal_federal_action_since_2023-05;no_informal_action
NY0257559,LISBON STF,HALL RD,LISBON,NY,13658,44.725056,-75.316583,4,3,20224,no_formal_federal_action_since_2023-05;has_informal_action
PA0024058,KENNETT SQUARE BORO WWTP,660 W SOUTH ST,KENNETT SQUARE,PA,19348-2442,39.837222,-75.723056,35,3,19963,no_formal_federal_action_since_2023-05;has_informal_action
LAG540099,"MAGNOLIA WATER UTILITY OPERATING CO., LLC- CYPRESS POINT",LYNNEDALE LOOP OFF OF CAMPISI & HWY 694,PERRY,LA,70593,29.952222,-92.168611,101,101,20012,no_formal_federal_action_since_2023-05;no_informal_action
WV0066231,MORRIS FORK PLANT AND BELCHER REFUSE,RT 57/10 BLUE CREEK,CLENDENIN,WV,25045,38.3508,-81.3472,24,10,20201,no_formal_federal_action_since_2023-05;no_informal_action
OH0020966,RIPLEY SEWAGE TREATMENT PLANT,71 VICTORIA STREET,RIPLEY,OH,45167,38.740556,-83.845,63,5,19961,no_formal_federal_action_since_2023-05;has_informal_action
MAG580039,CHARLTON W W T P,JUNCTION ROUTES 20 AND 169,CHARLTON,MA,01509,42.140833,-71.995556,7,4,20243,no_formal_federal_action_since_2023-05;no_informal_action
PA0063061,ASHLAND WATER FILTRATION PLANT,MALONES ROAD,ASHLAND,PA,17921,40.774444,-76.273333,4,4,20253,no_formal_federal_action_since_2023-05;has_informal_action
GA0021024,"WADLEY, CITY OF (WADLEY WPCP)",HWY NO. 1 BY-PASS,WADLEY,GA,30477,32.850261,-82.398717,9,3,20152,no_formal_federal_action_since_2023-05;has_informal_action
TX0111341,CITY OF MERKEL WWTP,APPROX 2500' N & 3800' E OF INTEX IH-20 & FMR 126,MERKEL,TX,79536,32.483895,-99.998291,43,4,20003,no_formal_federal_action_since_2023-05;has_informal_action
IDG130006,RIVERENCE PROVISIONS - CRYSTAL SPRINGS FISH HATCHERY,2288 NIAGARA SPRINGS ROAD,WENDELL,ID,83355,42.6589379,-114.643584,8,6,20022,no_formal_federal_action_since_2023-05;no_informal_action
MOGD00573,PALACE LANE ESTATES WWTF,ARMSTEAD ROAD,OSAGE BEACH,MO,65047,38.1427814,-92.581054,8,4,20222,no_formal_federal_action_since_2023-05;no_informal_action
KS0080195,KANSAS CITY (PLANT NO. 20) WWTP,2443 S 88TH ST,KANSAS CITY,KS,66111,39.05614,-94.78157,16,3,19963,no_formal_federal_action_since_2023-05;no_informal_action
LAG780037,"SOUTH SHREVEPORT LANDFILL, LLC. ",687 MT. ZION RD,SHREVEPORT,LA,71106,32.408333,-93.771972,36,5,20162,no_formal_federal_action_since_2023-05;no_informal_action
PA0097799,LAUREL HIGHLANDS CAMPLAND STP,1001 CLUBHOUSE DR,DONEGAL,PA,15628-4001,40.100722,-79.37875,33,33,20182,no_formal_federal_action_since_2023-05;has_informal_action
MAG912067,CUSHING VILLAGE,102-104 TRAPELO ROAD,BELMONT,MA,02478,42.380472,-71.175022,10,0,20241,no_formal_federal_action_since_2023-05;no_informal_action
ILG580193,HOLIDAY SHORES SANITARY DISTRICT STP,T. 5N. R. 7W SECTION 6NW1/4,EDWARDSVILLE,IL,62025,38.903333,-89.92,65,6,20033,no_formal_federal_action_since_2023-05;no_informal_action
LAG470360,BOTTOM LINE EQUIPMENT LLC,1000 WINNERS RD,SULPHUR,LA,70665,30.361944,-93.538611,9,5,20193,no_formal_federal_action_since_2023-05;no_informal_action
PA0267139,LAPP VALLEY CREAMERY,4040 OLD PHILADELPHIA PIKE,GORDONVILLE,PA,17529-9768,40.038056,-76.068889,4,4,20253,no_formal_federal_action_since_2023-05;has_informal_action
WV0048861,TYLER COUNTY PSD,NORTH STATE RT 2,FRIENDLY,WV,26146,39.5217,-81.0567,36,4,20061,no_formal_federal_action_since_2023-05;no_informal_action
NC0086291,BEAVER HILL WTP,ALBEMARLE RD,EDENTON,NC,27932,36.066389,-76.614444,21,17,20172,no_formal_federal_action_since_2023-05;has_informal_action
TX0142247,CITY OF PENELOPE WWTP,APPRX 0.56 MILES NE OF INT OF FMR 308 ,PENELOPE,TX,76679,31.8575,-96.92,12,6,20231,no_formal_federal_action_since_2023-05;has_informal_action
MO0130427,LCPWSD #3 HICKORY HILLS WWTP,PLEASANT DR TERMINUS,LEBANON,MO,65536,37.6606979,-92.622088,29,0,20174,no_formal_federal_action_since_2023-05;no_informal_action
NY0266892,FJM OF HOLBROOK,310 MAIN STREET,HOLBROOK,NY,11741,40.811111,-73.079722,34,8,20174,no_formal_federal_action_since_2023-05;no_informal_action
LA0124958,NATIONAL WATER INFRASTRUCTURE LLC - PELICAN CROSSING RIVER RIDGE & ASCENSION TRA,7020 PELICAN CROSSING DR,GONZALES,LA,70737,30.163889,-90.911667,11,8,20152,no_formal_federal_action_since_2023-05;no_informal_action
MD3429M03,MOUNTAIN CHRISTIAN CHURCH,1824 MOUNTAIN ROAD,JOPPA,MD,21085,+39.757222,-77.702222,36,4,20092,no_formal_federal_action_since_2023-05;no_informal_action
